,temperature,humidity,noise_level,wifiAccessPoints,lat,lng,accuracy,time,PDSB-ADMIN_max_signalStrength,PDSB-MEDIA_max_signalStrength,PDSB-WiFi_max_signalStrength,PDSB-GUEST_max_signalStrength,PDSB-ADMIN_mean_signalStrength,PDSB-MEDIA_mean_signalStrength,PDSB-WiFi_mean_signalStrength,PDSB-GUEST_mean_signalStrength,PDSB-ADMIN_count_mac,PDSB-MEDIA_count_mac,PDSB-WiFi_count_mac,PDSB-GUEST_count_mac,cell_id
43,20,17,665,"[{'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -55}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -85}, {'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -83}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -86}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -85}, {'macAddress': '88:75:56:87:6C:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -57}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -54}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -51}, {'macAddress': '88:75:56:87:78:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}, {'macAddress': '20:3A:07:6F:40:B0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -81}, {'macAddress': '20:3A:07:6F:40:B4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -80}, {'macAddress': '20:3A:07:6F:40:B1', 'ssid': 'PDSB-WiFi', 'signalStrength': -82}, {'macAddress': '20:3A:07:6F:40:B5', 'ssid': 'PDSB-GUEST', 'signalStrength': -82}, {'macAddress': '88:75:56:87:78:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -84}, {'macAddress': '88:75:56:87:78:00', 'ssid': 'PDSB-ADMIN', 'signalStrength': -86}]",43.5388326,-79.6661097,27,"1/20/2020, 11:02:04 AM",-54.0,-51.0,-55.0,-57.0,-76.0,-72.33333333333333,-76.5,-77.0,4.0,3.0,4.0,4.0,"(46, 5)"
44,20,17,663,"[{'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -50}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -50}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -50}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -49}, {'macAddress': '88:75:56:AF:BA:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -73}, {'macAddress': '88:75:56:AF:BA:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -73}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -69}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -69}, {'macAddress': '88:75:56:AF:BA:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -73}, {'macAddress': '88:75:56:87:6C:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -69}, {'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -77}, {'macAddress': '88:75:56:AF:BA:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -83}, {'macAddress': '20:3A:07:6F:3D:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -78}, {'macAddress': '20:3A:07:6F:3D:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -78}, {'macAddress': '20:3A:07:6F:3D:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -78}, {'macAddress': '20:3A:07:6F:3D:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -78}]",43.5390189,-79.66596609999999,21,"1/20/2020, 11:02:13 AM",-50.0,-50.0,-50.0,-49.0,-67.5,-67.5,-72.0,-67.25,4.0,4.0,4.0,4.0,"(49, 10)"
45,20,17,665,"[{'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -68}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -67}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -68}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -66}, {'macAddress': '38:17:C3:F8:82:40', 'ssid': 'Wireless2', 'signalStrength': -92}, {'macAddress': '38:17:C3:F8:82:41', 'ssid': 'TPGuest', 'signalStrength': -94}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -84}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -83}, {'macAddress': '20:3A:07:6F:3D:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -60}, {'macAddress': '20:3A:07:6F:3D:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -59}]",43.5389861,-79.66588730000001,20,"1/20/2020, 11:02:21 AM",-60.0,-59.0,-68.0,-66.0,-70.66666666666667,-69.66666666666667,-68.0,-66.0,3.0,3.0,1.0,1.0,"(50, 9)"
46,20,18,665,"[{'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -64}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -65}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -64}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -64}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -81}, {'macAddress': '20:3A:07:6F:3D:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -69}, {'macAddress': '20:3A:07:6F:3D:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -68}, {'macAddress': '20:3A:07:6F:3D:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -69}, {'macAddress': '20:3A:07:6F:3D:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -69}]",43.538996600000004,-79.6658855,20,"1/20/2020, 11:02:30 AM",-64.0,-65.0,-64.0,-64.0,-71.33333333333333,-66.5,-66.5,-66.5,3.0,2.0,2.0,2.0,"(50, 9)"
47,20,17,664,"[{'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -53}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -54}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -52}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -51}, {'macAddress': '88:75:56:87:6C:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -74}, {'macAddress': '88:75:56:AF:BA:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -82}, {'macAddress': '88:75:56:AF:BA:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -83}, {'macAddress': '88:75:56:AF:BA:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -82}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -74}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -75}, {'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -75}, {'macAddress': '20:3A:07:6F:3D:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -82}, {'macAddress': '20:3A:07:6F:3D:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -79}, {'macAddress': '20:3A:07:6F:3D:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -81}, {'macAddress': '20:3A:07:6F:3D:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -81}]",43.5389912,-79.6659478,20,"1/20/2020, 11:02:38 AM",-53.0,-54.0,-52.0,-51.0,-69.33333333333333,-73.25,-72.75,-71.5,3.0,4.0,4.0,4.0,"(49, 9)"
48,20,17,667,"[{'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -42}, {'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -44}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -43}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -44}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -68}, {'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -68}, {'macAddress': '88:75:56:AF:BA:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -76}, {'macAddress': '88:75:56:AF:BA:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -76}, {'macAddress': '88:75:56:AF:BA:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -77}, {'macAddress': '88:75:56:AF:BA:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -77}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -68}, {'macAddress': '88:75:56:87:6C:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -67}, {'macAddress': '20:3A:07:6F:3D:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -79}, {'macAddress': '20:3A:07:6F:3D:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -82}, {'macAddress': '20:3A:07:6F:40:B4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -88}, {'macAddress': '20:3A:07:6F:3D:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -79}, {'macAddress': '20:3A:07:6F:3D:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -77}]",43.5389949,-79.6659528,20,"1/20/2020, 11:02:46 AM",-44.0,-42.0,-43.0,-44.0,-66.75,-70.2,-67.5,-66.75,4.0,5.0,4.0,4.0,"(49, 9)"
49,20,18,669,"[{'macAddress': '88:75:56:57:09:20', 'ssid': 'PDSB-ADMIN', 'signalStrength': -83}, {'macAddress': '88:75:56:57:09:24', 'ssid': 'PDSB-MEDIA', 'signalStrength': -84}, {'macAddress': '88:75:56:57:09:21', 'ssid': 'PDSB-WiFi', 'signalStrength': -85}, {'macAddress': '88:75:56:57:09:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -84}, {'macAddress': '88:75:56:AF:BA:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -65}, {'macAddress': '88:75:56:AF:BA:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -67}, {'macAddress': '88:75:56:AF:BA:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -70}, {'macAddress': '88:75:56:AF:BA:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -68}]",43.539165600000004,-79.665867,20,"1/20/2020, 11:03:13 AM",-67.0,-68.0,-65.0,-70.0,-75.0,-76.0,-75.0,-77.0,2.0,2.0,2.0,2.0,"(50, 13)"
50,20,17,665,"[{'macAddress': '88:75:56:AF:BA:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -79}, {'macAddress': '88:75:56:57:09:20', 'ssid': 'PDSB-ADMIN', 'signalStrength': -70}, {'macAddress': '88:75:56:57:09:24', 'ssid': 'PDSB-MEDIA', 'signalStrength': -70}, {'macAddress': '88:75:56:57:09:21', 'ssid': 'PDSB-WiFi', 'signalStrength': -70}, {'macAddress': '88:75:56:57:09:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -70}, {'macAddress': '88:75:56:AF:BA:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -79}, {'macAddress': '88:75:56:AF:BA:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -80}, {'macAddress': '88:75:56:AF:BA:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -78}]",43.5392287,-79.6658702,20,"1/20/2020, 11:03:22 AM",-70.0,-70.0,-70.0,-70.0,-74.5,-75.0,-74.5,-74.0,2.0,2.0,2.0,2.0,"(50, 14)"
51,20,17,663,"[{'macAddress': '88:75:56:57:09:20', 'ssid': 'PDSB-ADMIN', 'signalStrength': -73}, {'macAddress': '88:75:56:57:09:24', 'ssid': 'PDSB-MEDIA', 'signalStrength': -74}, {'macAddress': '88:75:56:57:09:21', 'ssid': 'PDSB-WiFi', 'signalStrength': -74}, {'macAddress': '88:75:56:57:09:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -74}, {'macAddress': '88:75:56:AF:BA:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -79}, {'macAddress': '88:75:56:87:6C:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}, {'macAddress': '88:75:56:AF:BA:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -78}, {'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -82}, {'macAddress': '88:75:56:AF:BA:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -75}, {'macAddress': '88:75:56:AF:BA:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -74}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -80}]",43.5391831,-79.66590759999998,26,"1/20/2020, 11:03:31 AM",-73.0,-74.0,-74.0,-74.0,-77.0,-76.5,-77.0,-78.0,3.0,2.0,3.0,3.0,"(50, 13)"
52,20,17,666,"[{'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -87}, {'macAddress': '88:75:56:57:09:21', 'ssid': 'PDSB-WiFi', 'signalStrength': -89}, {'macAddress': '88:75:56:57:09:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -88}, {'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -86}, {'macAddress': '88:75:56:57:09:24', 'ssid': 'PDSB-MEDIA', 'signalStrength': -88}, {'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -81}, {'macAddress': '88:75:56:87:6C:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -82}, {'macAddress': '88:75:56:AF:BA:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -65}, {'macAddress': '88:75:56:AF:BA:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -63}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -81}, {'macAddress': '88:75:56:AF:BA:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -67}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -81}, {'macAddress': '88:75:56:AF:BA:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -62}]",43.539077899999995,-79.6659208,22,"1/20/2020, 11:03:40 AM",-67.0,-62.0,-63.0,-65.0,-78.0,-77.0,-80.0,-78.33333333333333,3.0,3.0,4.0,3.0,"(49, 11)"
53,20,17,666,"[{'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -75}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -75}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -75}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -75}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -60}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -61}, {'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -61}, {'macAddress': '88:75:56:87:6C:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -61}, {'macAddress': '20:3A:07:6F:40:B0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -84}, {'macAddress': '20:3A:07:6F:40:B4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -85}, {'macAddress': '20:3A:07:6F:40:B1', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}, {'macAddress': '20:3A:07:6F:40:B5', 'ssid': 'PDSB-GUEST', 'signalStrength': -84}]",43.5389331,-79.666024,20,"1/20/2020, 11:04:06 AM",-60.0,-61.0,-61.0,-61.0,-73.0,-73.66666666666667,-73.33333333333333,-73.33333333333333,3.0,3.0,3.0,3.0,"(48, 8)"
54,20,18,664,"[{'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}, {'macAddress': '88:75:56:57:0F:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -88}, {'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -85}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -81}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -75}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -75}, {'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -75}, {'macAddress': '88:75:56:87:6C:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -75}, {'macAddress': '88:75:56:57:0F:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}, {'macAddress': '88:75:56:57:0F:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -89}, {'macAddress': '88:75:56:57:0F:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -85}]",43.538964799999995,-79.66606429999999,32,"1/20/2020, 11:04:15 AM",-75.0,-75.0,-75.0,-75.0,-82.66666666666667,-80.33333333333333,-82.66666666666667,-82.33333333333333,3.0,3.0,3.0,3.0,"(47, 8)"
55,20,17,666,"[{'macAddress': '20:3A:07:9E:37:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -51}, {'macAddress': '20:3A:07:9E:37:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -47}, {'macAddress': '20:3A:07:9E:37:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -51}, {'macAddress': '20:3A:07:9E:37:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -50}]",43.539119299999996,-79.66661459999999,20,"1/20/2020, 11:04:52 AM",-47.0,-51.0,-51.0,-50.0,-47.0,-51.0,-51.0,-50.0,1.0,1.0,1.0,1.0,"(38, 12)"
56,20,17,665,"[{'macAddress': '20:3A:07:9E:37:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -78}, {'macAddress': '20:3A:07:9E:37:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -74}, {'macAddress': '20:3A:07:9E:37:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -73}, {'macAddress': '20:3A:07:9E:37:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -70}]",43.539127,-79.66661359999999,20,"1/20/2020, 11:05:26 AM",-70.0,-78.0,-73.0,-74.0,-70.0,-78.0,-73.0,-74.0,1.0,1.0,1.0,1.0,"(38, 12)"
57,20,17,666,"[{'macAddress': '20:3A:07:9E:37:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -53}, {'macAddress': '20:3A:07:9E:37:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -53}, {'macAddress': '20:3A:07:9E:37:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -54}, {'macAddress': '20:3A:07:9E:37:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -50}]",43.539123,-79.66661459999999,20,"1/20/2020, 11:05:34 AM",-53.0,-53.0,-54.0,-50.0,-53.0,-53.0,-54.0,-50.0,1.0,1.0,1.0,1.0,"(38, 12)"
58,20,17,665,"[{'macAddress': '88:75:56:AF:20:10', 'ssid': 'PDSB-ADMIN', 'signalStrength': -86}, {'macAddress': '88:75:56:AF:20:14', 'ssid': 'PDSB-MEDIA', 'signalStrength': -87}, {'macAddress': '20:3A:07:9E:37:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -60}, {'macAddress': '20:3A:07:9E:37:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -61}, {'macAddress': '20:3A:07:9E:37:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -63}, {'macAddress': '20:3A:07:9E:37:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -67}]",43.539085,-79.66659369999998,29,"1/20/2020, 11:05:42 AM",-63.0,-61.0,-67.0,-60.0,-74.5,-74.0,-67.0,-60.0,2.0,2.0,1.0,1.0,"(38, 11)"
59,20,17,664,"[{'macAddress': '20:3A:07:9E:37:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -79}, {'macAddress': '20:3A:07:9E:37:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -76}, {'macAddress': '20:3A:07:9E:37:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -77}, {'macAddress': '20:3A:07:9E:37:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -80}]",43.5391299,-79.66661459999999,22,"1/20/2020, 11:05:50 AM",-76.0,-77.0,-80.0,-79.0,-76.0,-77.0,-80.0,-79.0,1.0,1.0,1.0,1.0,"(38, 12)"
60,20,17,663,"[{'macAddress': '20:3A:07:9E:37:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -80}, {'macAddress': '20:3A:07:9E:37:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -83}, {'macAddress': '20:3A:07:9E:37:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -79}, {'macAddress': '20:3A:07:9E:37:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -83}]",43.5391277,-79.66661590000001,24,"1/20/2020, 11:05:59 AM",-80.0,-83.0,-83.0,-79.0,-80.0,-83.0,-83.0,-79.0,1.0,1.0,1.0,1.0,"(38, 12)"
61,20,17,663,"[{'macAddress': '20:3A:07:9E:37:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -83}, {'macAddress': '20:3A:07:9E:37:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -82}, {'macAddress': '20:3A:07:9E:37:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -86}, {'macAddress': '20:3A:07:9E:37:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -86}]",43.5391364,-79.66661450000001,22,"1/20/2020, 11:06:11 AM",-86.0,-86.0,-83.0,-82.0,-86.0,-86.0,-83.0,-82.0,1.0,1.0,1.0,1.0,"(38, 12)"
62,20,17,664,"[{'macAddress': '20:3A:07:6F:3B:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -83}, {'macAddress': '20:3A:07:6F:3B:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -84}, {'macAddress': '20:3A:07:6F:3B:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -83}, {'macAddress': '20:3A:07:6F:3B:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -84}, {'macAddress': '20:3A:07:9E:37:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -88}, {'macAddress': '20:3A:07:9E:37:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -84}, {'macAddress': '20:3A:07:9E:37:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}]",43.5391364,-79.66661450000001,22,"1/20/2020, 11:06:32 AM",-83.0,-84.0,-83.0,-84.0,-83.0,-84.0,-83.5,-86.0,1.0,2.0,2.0,2.0,"(38, 12)"
63,19,17,668,"[{'macAddress': '20:3A:07:48:19:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -85}, {'macAddress': '88:75:56:AF:20:15', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}, {'macAddress': '20:3A:07:48:19:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}, {'macAddress': '20:3A:07:48:19:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -85}, {'macAddress': '20:3A:07:48:1A:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -80}, {'macAddress': '20:3A:07:48:1A:00', 'ssid': 'PDSB-ADMIN', 'signalStrength': -84}, {'macAddress': '20:3A:07:48:18:D5', 'ssid': 'PDSB-GUEST', 'signalStrength': -72}, {'macAddress': '20:3A:07:48:1A:04', 'ssid': 'PDSB-MEDIA', 'signalStrength': -81}, {'macAddress': '20:3A:07:48:18:D0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -72}, {'macAddress': '20:3A:07:48:18:D1', 'ssid': 'PDSB-WiFi', 'signalStrength': -72}, {'macAddress': '20:3A:07:48:18:D4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -73}, {'macAddress': '20:3A:07:48:18:24', 'ssid': 'PDSB-MEDIA', 'signalStrength': -84}, {'macAddress': '20:3A:07:48:18:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -85}, {'macAddress': '20:3A:07:48:18:21', 'ssid': 'PDSB-WiFi', 'signalStrength': -83}, {'macAddress': '20:3A:07:48:14:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -80}, {'macAddress': '20:3A:07:48:14:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -81}, {'macAddress': '20:3A:07:48:14:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -80}, {'macAddress': '20:3A:07:48:14:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -81}, {'macAddress': '20:3A:07:48:18:20', 'ssid': 'PDSB-ADMIN', 'signalStrength': -84}, {'macAddress': '20:3A:07:48:1A:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}]",43.5388787,-79.6668884,30,"1/20/2020, 11:06:41 AM",-72.0,-73.0,-72.0,-72.0,-80.0,-80.8,-80.0,-82.33333333333333,4.0,5.0,5.0,6.0,"(34, 6)"
